code_module,code_presentation,id_student,date_registration,date_unregistration,id_assessment,date_first_assessment,date_submitted,is_banked,score,total_click_vle,average_click_vle,excellent_Score,active_in_VLE,student_engagementt,gender,region,highest_education,imd_band,age_band,studied_credits,disability,final_result,final_result_code,courses_per_term
EEE,2013J,569706,-29.0,,30709,33,26.0,0.0,99.0,371,515.8,1,0,1,M,South Region,A Level or Equivalent,90-100%,0-35,120,Y,Pass,2,1
EEE,2013J,570377,-74.0,123.0,30709,33,30.0,0.0,67.0,1094,515.8,0,1,1,M,North Western Region,Lower Than A Level,0-10%,0-35,60,N,Withdrawn,0,1
EEE,2013J,570414,-94.0,,30709,33,31.0,0.0,72.0,752,515.8,1,1,1,M,Ireland,Lower Than A Level,10-20,0-35,60,N,Fail,1,1
EEE,2013J,570448,-95.0,,30709,33,40.0,0.0,60.0,228,515.8,0,0,0,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,30,N,Fail,1,1
EEE,2013J,570453,-81.0,,30709,33,33.0,0.0,70.0,203,515.8,1,0,1,M,North Western Region,A Level or Equivalent,0-10%,0-35,30,N,Pass,2,1
EEE,2013J,570488,-32.0,144.0,30709,33,30.0,0.0,85.0,874,515.8,1,1,1,M,East Midlands Region,A Level or Equivalent,10-20,0-35,60,N,Withdrawn,0,1
EEE,2013J,570626,-193.0,,30709,33,33.0,0.0,91.0,461,515.8,1,0,1,M,South West Region,Lower Than A Level,10-20,0-35,30,N,Pass,2,1
EEE,2013J,571186,-191.0,,30709,33,29.0,0.0,82.0,685,515.8,1,1,1,M,London Region,A Level or Equivalent,30-40%,0-35,60,N,Pass,2,1
EEE,2013J,571443,-150.0,,30709,33,31.0,0.0,92.0,673,515.8,1,1,1,F,East Midlands Region,HE Qualification,70-80%,0-35,60,N,Distinction,2,1
EEE,2013J,571448,-130.0,,30709,33,32.0,0.0,92.0,167,515.8,1,0,1,F,South Region,A Level or Equivalent,30-40%,0-35,60,N,Pass,2,1
EEE,2013J,571595,-106.0,,30709,33,33.0,0.0,81.0,710,515.8,1,1,1,M,Scotland,Lower Than A Level,70-80%,0-35,90,N,Fail,1,1
EEE,2013J,571610,-185.0,,30709,33,33.0,0.0,83.0,461,515.8,1,0,1,M,South Region,HE Qualification,40-50%,0-35,120,N,Pass,2,1
EEE,2013J,571620,-154.0,,30709,33,30.0,0.0,92.0,407,515.8,1,0,1,M,North Western Region,Lower Than A Level,0-10%,0-35,60,N,Pass,2,1
EEE,2013J,571686,-81.0,,30709,33,31.0,0.0,97.0,321,515.8,1,0,1,M,South Region,Lower Than A Level,80-90%,0-35,60,N,Pass,2,1
EEE,2013J,571711,-191.0,41.0,30709,33,,0.0,0.0,125,515.8,0,0,0,M,South West Region,Lower Than A Level,20-30%,0-35,60,N,Withdrawn,0,1
EEE,2013J,571818,-144.0,,30709,33,33.0,0.0,94.0,314,515.8,1,0,1,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,60,N,Distinction,2,1
EEE,2013J,571992,-42.0,,30709,33,32.0,0.0,79.0,683,515.8,1,1,1,M,London Region,Lower Than A Level,10-20,0-35,120,N,Fail,1,1
EEE,2013J,572021,-71.0,,30709,33,,0.0,0.0,199,515.8,0,0,0,M,London Region,Lower Than A Level,50-60%,0-35,60,N,Fail,1,1
EEE,2013J,572024,-102.0,,30709,33,33.0,0.0,85.0,464,515.8,1,0,1,M,Scotland,HE Qualification,70-80%,0-35,60,N,Pass,2,1
EEE,2013J,572080,-72.0,,30709,33,33.0,0.0,74.0,186,515.8,1,0,1,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,60,N,Fail,1,1
EEE,2013J,572146,-144.0,,30709,33,,0.0,0.0,237,515.8,0,0,0,M,South West Region,Lower Than A Level,10-20,0-35,30,N,Fail,1,1
EEE,2013J,572154,-87.0,96.0,30709,33,33.0,0.0,84.0,857,515.8,1,1,1,M,Scotland,HE Qualification,40-50%,0-35,150,N,Withdrawn,0,1
EEE,2013J,572168,-185.0,151.0,30709,33,28.0,0.0,97.0,1044,515.8,1,1,1,M,South Region,HE Qualification,50-60%,0-35,90,N,Withdrawn,0,1
EEE,2013J,572279,-144.0,,30709,33,33.0,0.0,64.0,239,515.8,0,0,0,M,East Anglian Region,Lower Than A Level,30-40%,0-35,90,N,Fail,1,1
EEE,2013J,572303,-109.0,,30709,33,32.0,0.0,78.0,458,515.8,1,0,1,M,Scotland,HE Qualification,90-100%,0-35,90,N,Pass,2,1
EEE,2013J,572396,-185.0,,30709,33,31.0,0.0,79.0,407,515.8,1,0,1,M,South West Region,Lower Than A Level,60-70%,0-35,60,N,Pass,2,1
EEE,2013J,572403,-31.0,,30709,33,,0.0,0.0,9,515.8,0,0,0,M,South West Region,A Level or Equivalent,90-100%,0-35,30,N,Fail,1,1
EEE,2013J,572515,-156.0,,30709,33,33.0,0.0,94.0,378,515.8,1,0,1,M,Wales,Lower Than A Level,20-30%,0-35,60,Y,Distinction,2,1
EEE,2013J,572570,-144.0,,30709,33,32.0,0.0,96.0,465,515.8,1,0,1,M,Scotland,A Level or Equivalent,80-90%,0-35,60,N,Pass,2,1
EEE,2013J,572602,-124.0,,30709,33,29.0,0.0,96.0,315,515.8,1,0,1,M,South Region,A Level or Equivalent,60-70%,0-35,60,N,Pass,2,1
EEE,2013J,572659,-190.0,102.0,30709,33,,0.0,0.0,176,515.8,0,0,0,M,London Region,Lower Than A Level,40-50%,0-35,90,N,Withdrawn,0,1
EEE,2013J,572891,-190.0,,30709,33,31.0,0.0,93.0,409,515.8,1,0,1,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,60,N,Pass,2,1
EEE,2013J,572944,-179.0,,30709,33,33.0,0.0,54.0,533,515.8,0,1,1,M,East Anglian Region,Lower Than A Level,50-60%,0-35,60,N,Fail,1,1
EEE,2013J,573110,-134.0,101.0,30709,33,,0.0,0.0,0,515.8,0,0,0,M,East Anglian Region,Lower Than A Level,90-100%,0-35,60,N,Withdrawn,0,1
EEE,2013J,573153,-185.0,,30709,33,29.0,0.0,93.0,635,515.8,1,1,1,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,90,N,Pass,2,1
EEE,2013J,573200,-170.0,,30709,33,30.0,0.0,95.0,542,515.8,1,1,1,M,East Midlands Region,Lower Than A Level,50-60%,0-35,60,N,Distinction,2,1
EEE,2013J,573214,-130.0,,30709,33,31.0,0.0,90.0,392,515.8,1,0,1,M,South West Region,HE Qualification,60-70%,0-35,60,N,Pass,2,1
EEE,2013J,573292,-174.0,,30709,33,30.0,0.0,78.0,924,515.8,1,1,1,M,Ireland,A Level or Equivalent,40-50%,0-35,75,N,Pass,2,1
EEE,2013J,573336,-92.0,,30709,33,30.0,0.0,97.0,713,515.8,1,1,1,M,South Region,A Level or Equivalent,30-40%,0-35,60,N,Pass,2,1
EEE,2013J,573377,-29.0,,30709,33,32.0,0.0,89.0,748,515.8,1,1,1,M,South East Region,Lower Than A Level,70-80%,0-35,60,N,Pass,2,1
EEE,2013J,573440,-43.0,,30709,33,31.0,0.0,92.0,524,515.8,1,1,1,M,Scotland,Lower Than A Level,30-40%,0-35,120,N,Distinction,2,1
EEE,2013J,573462,-59.0,,30709,33,32.0,0.0,65.0,653,515.8,0,1,1,F,Wales,HE Qualification,10-20,35-55,60,N,Fail,1,1
EEE,2013J,573550,-58.0,,30709,33,33.0,0.0,84.0,588,515.8,1,1,1,M,Wales,Lower Than A Level,70-80%,0-35,30,N,Pass,2,1
EEE,2013J,573593,-136.0,,30709,33,33.0,0.0,91.0,472,515.8,1,0,1,M,East Midlands Region,A Level or Equivalent,30-40%,35-55,60,N,Pass,2,1
EEE,2013J,573662,-127.0,,30709,33,33.0,0.0,85.0,451,515.8,1,0,1,M,London Region,A Level or Equivalent,60-70%,0-35,60,N,Pass,2,1
EEE,2013J,573701,-96.0,107.0,30709,33,51.0,0.0,50.0,28,515.8,0,0,0,M,Scotland,Lower Than A Level,60-70%,0-35,150,N,Withdrawn,0,1
EEE,2013J,573742,-184.0,,30709,33,32.0,0.0,93.0,263,515.8,1,0,1,M,East Anglian Region,Lower Than A Level,10-20,0-35,60,N,Pass,2,1
EEE,2013J,573920,-80.0,,30709,33,33.0,0.0,72.0,530,515.8,1,1,1,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,120,N,Pass,2,1
EEE,2013J,574038,-92.0,,30709,33,32.0,0.0,93.0,1266,515.8,1,1,1,M,South Region,Lower Than A Level,50-60%,0-35,60,N,Pass,2,1
EEE,2013J,574101,-190.0,,30709,33,,0.0,0.0,11,515.8,0,0,0,M,South West Region,Lower Than A Level,60-70%,35-55,60,N,Fail,1,1
EEE,2013J,574259,-165.0,,30709,33,30.0,0.0,86.0,361,515.8,1,0,1,M,South West Region,HE Qualification,80-90%,0-35,30,N,Distinction,2,1
EEE,2013J,574399,-149.0,,30709,33,,0.0,0.0,0,515.8,0,0,0,M,Ireland,Lower Than A Level,,35-55,30,N,Fail,1,1
EEE,2013J,574507,-80.0,,30709,33,45.0,0.0,94.0,443,515.8,1,0,1,M,West Midlands Region,Lower Than A Level,90-100%,0-35,30,N,Pass,2,1
EEE,2013J,574586,-65.0,,30709,33,31.0,0.0,94.0,1011,515.8,1,1,1,M,Ireland,A Level or Equivalent,70-80%,35-55,90,N,Pass,2,1
EEE,2013J,574608,-94.0,,30709,33,31.0,0.0,94.0,661,515.8,1,1,1,M,Scotland,A Level or Equivalent,30-40%,35-55,60,N,Pass,2,1
EEE,2013J,574830,-88.0,,30709,33,32.0,0.0,95.0,626,515.8,1,1,1,F,Scotland,Lower Than A Level,90-100%,0-35,90,N,Pass,2,1
EEE,2013J,574888,-129.0,,30709,33,,0.0,0.0,0,515.8,0,0,0,M,South West Region,Lower Than A Level,20-30%,0-35,60,N,Fail,1,1
EEE,2013J,574983,-22.0,,30709,33,41.0,0.0,43.0,147,515.8,0,0,0,M,Ireland,Lower Than A Level,,35-55,60,N,Pass,2,1
EEE,2013J,575047,-127.0,,30709,33,29.0,0.0,74.0,541,515.8,1,1,1,M,West Midlands Region,A Level or Equivalent,10-20,0-35,60,N,Pass,2,1
EEE,2013J,575166,-74.0,,30709,33,32.0,0.0,92.0,947,515.8,1,1,1,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,60,N,Pass,2,1
EEE,2013J,575208,-38.0,75.0,30709,33,,0.0,0.0,3,515.8,0,0,0,M,West Midlands Region,Lower Than A Level,50-60%,0-35,60,N,Withdrawn,0,1
EEE,2013J,575241,-132.0,,30709,33,32.0,0.0,94.0,1246,515.8,1,1,1,M,South Region,Lower Than A Level,90-100%,0-35,60,N,Pass,2,1
EEE,2013J,575318,-184.0,,30709,33,52.0,0.0,65.0,38,515.8,0,0,0,M,North Western Region,HE Qualification,0-10%,0-35,60,N,Fail,1,1
EEE,2013J,575336,-122.0,,30709,33,32.0,0.0,89.0,1016,515.8,1,1,1,M,East Anglian Region,Lower Than A Level,30-40%,0-35,60,N,Pass,2,1
EEE,2013J,575343,-184.0,,30709,33,32.0,0.0,82.0,430,515.8,1,0,1,M,Scotland,HE Qualification,80-90%,0-35,30,N,Fail,1,1
EEE,2013J,575401,-138.0,,30709,33,37.0,0.0,72.0,180,515.8,1,0,1,M,North Region,A Level or Equivalent,10-20,0-35,60,N,Distinction,2,1
EEE,2013J,575419,-129.0,,30709,33,42.0,0.0,73.0,665,515.8,1,1,1,M,West Midlands Region,Lower Than A Level,50-60%,0-35,90,N,Fail,1,1
EEE,2013J,575545,-59.0,,30709,33,33.0,0.0,83.0,513,515.8,1,0,1,M,Scotland,HE Qualification,0-10%,0-35,60,N,Pass,2,1
EEE,2013J,575553,-37.0,,30709,33,31.0,0.0,82.0,1254,515.8,1,1,1,M,Ireland,A Level or Equivalent,90-100%,0-35,30,N,Pass,2,1
EEE,2013J,575601,-63.0,135.0,30709,33,33.0,0.0,75.0,307,515.8,1,0,1,M,London Region,A Level or Equivalent,10-20,0-35,60,N,Withdrawn,0,1
EEE,2013J,575703,-116.0,,30709,33,30.0,0.0,87.0,562,515.8,1,1,1,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,60,N,Pass,2,1
EEE,2013J,575733,-165.0,,30709,33,29.0,0.0,92.0,1607,515.8,1,1,1,M,Wales,Lower Than A Level,20-30%,35-55,60,N,Distinction,2,1
EEE,2013J,575745,-144.0,,30709,33,32.0,0.0,88.0,919,515.8,1,1,1,F,North Region,HE Qualification,,0-35,130,N,Pass,2,1
EEE,2013J,575762,-22.0,,30709,33,33.0,0.0,79.0,408,515.8,1,0,1,M,Yorkshire Region,HE Qualification,40-50%,35-55,60,N,Pass,2,1
EEE,2013J,575763,-148.0,,30709,33,33.0,0.0,90.0,317,515.8,1,0,1,M,North Western Region,A Level or Equivalent,20-30%,0-35,30,N,Pass,2,1
EEE,2013J,575764,-109.0,,30709,33,32.0,0.0,96.0,364,515.8,1,0,1,F,North Western Region,A Level or Equivalent,50-60%,0-35,90,N,Pass,2,1
EEE,2013J,576036,-74.0,,30709,33,33.0,0.0,96.0,310,515.8,1,0,1,M,South East Region,A Level or Equivalent,60-70%,0-35,60,N,Pass,2,1
EEE,2013J,576191,-150.0,,30709,33,31.0,0.0,88.0,377,515.8,1,0,1,M,Scotland,HE Qualification,10-20,0-35,120,N,Fail,1,1
EEE,2013J,576202,-109.0,,30709,33,,0.0,0.0,61,515.8,0,0,0,M,North Region,Lower Than A Level,10-20,35-55,60,N,Fail,1,1
EEE,2013J,576292,-141.0,,30709,33,43.0,0.0,50.0,0,515.8,0,0,0,M,East Midlands Region,Lower Than A Level,0-10%,0-35,60,N,Fail,1,1
EEE,2013J,576405,-31.0,,30709,33,32.0,0.0,90.0,466,515.8,1,0,1,M,Scotland,HE Qualification,20-30%,0-35,60,Y,Pass,2,1
EEE,2013J,576439,-46.0,,30709,33,32.0,0.0,94.0,561,515.8,1,1,1,M,East Anglian Region,Lower Than A Level,90-100%,0-35,30,N,Pass,2,1
EEE,2013J,576481,-117.0,38.0,30709,33,,0.0,0.0,1,515.8,0,0,0,F,South East Region,Lower Than A Level,90-100%,0-35,60,N,Withdrawn,0,1
EEE,2013J,576516,-109.0,,30709,33,30.0,0.0,94.0,676,515.8,1,1,1,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,60,N,Pass,2,1
EEE,2013J,576606,-74.0,72.0,30709,33,30.0,0.0,88.0,570,515.8,1,1,1,M,Scotland,HE Qualification,90-100%,0-35,90,N,Withdrawn,0,1
EEE,2013J,576631,-74.0,,30709,33,,0.0,0.0,101,515.8,0,0,0,M,North Region,A Level or Equivalent,30-40%,0-35,60,N,Fail,1,1
EEE,2013J,576750,-80.0,,30709,33,32.0,0.0,83.0,644,515.8,1,1,1,M,South Region,HE Qualification,60-70%,35-55,60,N,Pass,2,1
EEE,2013J,576909,-35.0,,30709,33,31.0,0.0,98.0,630,515.8,1,1,1,M,South Region,A Level or Equivalent,60-70%,0-35,60,N,Distinction,2,1
EEE,2013J,576962,-96.0,,30709,33,30.0,0.0,83.0,131,515.8,1,0,1,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,60,N,Fail,1,1
EEE,2013J,577148,-108.0,,30709,33,37.0,0.0,51.0,479,515.8,0,0,0,M,London Region,A Level or Equivalent,0-10%,0-35,30,N,Fail,1,1
EEE,2013J,577235,-124.0,,30709,33,31.0,0.0,73.0,409,515.8,1,0,1,M,North Western Region,Lower Than A Level,20-30%,35-55,90,N,Pass,2,1
EEE,2013J,577352,-172.0,76.0,30709,33,,0.0,0.0,0,515.8,0,0,0,M,East Anglian Region,Lower Than A Level,0-10%,0-35,120,N,Withdrawn,0,1
EEE,2013J,577427,-124.0,,30709,33,24.0,0.0,98.0,831,515.8,1,1,1,M,Scotland,A Level or Equivalent,50-60%,0-35,90,N,Pass,2,1
EEE,2013J,577551,-148.0,,30709,33,29.0,0.0,85.0,635,515.8,1,1,1,M,North Region,A Level or Equivalent,10-20,0-35,90,N,Pass,2,1
EEE,2013J,577560,-148.0,,30709,33,33.0,0.0,40.0,248,515.8,0,0,0,M,South West Region,HE Qualification,50-60%,0-35,60,N,Fail,1,1
EEE,2013J,577686,-31.0,,30709,33,33.0,0.0,91.0,474,515.8,1,0,1,M,North Region,A Level or Equivalent,,0-35,60,N,Pass,2,1
EEE,2013J,577735,-149.0,,30709,33,31.0,0.0,88.0,551,515.8,1,1,1,M,South East Region,A Level or Equivalent,50-60%,0-35,60,N,Pass,2,1
EEE,2013J,577784,-79.0,,30709,33,30.0,0.0,91.0,311,515.8,1,0,1,F,South East Region,A Level or Equivalent,50-60%,0-35,60,N,Pass,2,1
EEE,2013J,577887,-149.0,33.0,30709,33,,0.0,0.0,130,515.8,0,0,0,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,90,N,Withdrawn,0,1
EEE,2013J,577995,-127.0,,30709,33,29.0,0.0,99.0,861,515.8,1,1,1,M,East Midlands Region,Lower Than A Level,70-80%,0-35,60,N,Distinction,2,1
EEE,2013J,578000,-59.0,,30709,33,32.0,0.0,89.0,327,515.8,1,0,1,M,London Region,Lower Than A Level,30-40%,0-35,60,N,Pass,2,1
EEE,2013J,578034,-117.0,,30709,33,30.0,0.0,89.0,788,515.8,1,1,1,M,North Region,A Level or Equivalent,10-20,0-35,60,N,Pass,2,1
EEE,2013J,578056,-136.0,,30709,33,32.0,0.0,66.0,93,515.8,0,0,0,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,60,N,Fail,1,1
EEE,2013J,578438,-79.0,,30709,33,33.0,0.0,94.0,207,515.8,1,0,1,M,South West Region,A Level or Equivalent,80-90%,0-35,60,N,Pass,2,1
EEE,2013J,578450,-92.0,,30709,33,33.0,0.0,59.0,608,515.8,0,1,1,F,East Anglian Region,Lower Than A Level,10-20,0-35,120,N,Fail,1,1
EEE,2013J,578472,-96.0,,30709,33,,0.0,0.0,280,515.8,0,0,0,M,Scotland,Lower Than A Level,90-100%,35-55,60,N,Fail,1,1
EEE,2013J,578623,-79.0,97.0,30709,33,31.0,0.0,85.0,260,515.8,1,0,1,M,Wales,A Level or Equivalent,60-70%,0-35,120,N,Withdrawn,0,1
EEE,2013J,578654,-144.0,,30709,33,31.0,0.0,61.0,733,515.8,0,1,1,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,150,N,Fail,1,1
EEE,2013J,578725,-31.0,,30709,33,33.0,0.0,76.0,461,515.8,1,0,1,M,Scotland,HE Qualification,90-100%,0-35,60,N,Fail,1,1
EEE,2013J,578736,-100.0,,30709,33,32.0,0.0,76.0,376,515.8,1,0,1,M,Scotland,HE Qualification,10-20,35-55,90,N,Pass,2,1
EEE,2013J,578820,-116.0,,30709,33,31.0,0.0,90.0,389,515.8,1,0,1,M,South Region,A Level or Equivalent,70-80%,0-35,60,N,Pass,2,1
EEE,2013J,579011,-109.0,,30709,33,27.0,0.0,87.0,552,515.8,1,1,1,M,North Western Region,A Level or Equivalent,10-20,35-55,60,N,Pass,2,1
EEE,2013J,579027,-56.0,,30709,33,32.0,0.0,86.0,397,515.8,1,0,1,M,Scotland,HE Qualification,40-50%,0-35,90,N,Fail,1,1
EEE,2013J,579130,-72.0,,30709,33,32.0,0.0,84.0,941,515.8,1,1,1,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,30,Y,Pass,2,1
EEE,2013J,579199,-164.0,,30709,33,,0.0,0.0,26,515.8,0,0,0,F,East Midlands Region,Lower Than A Level,70-80%,0-35,90,N,Fail,1,1
EEE,2013J,579206,-114.0,,30709,33,,0.0,0.0,406,515.8,0,0,0,M,Wales,A Level or Equivalent,10-20,35-55,60,N,Fail,1,1
EEE,2013J,579340,-79.0,,30709,33,30.0,0.0,91.0,334,515.8,1,0,1,M,South Region,Lower Than A Level,60-70%,0-35,90,N,Distinction,2,1
EEE,2013J,579343,-44.0,,30709,33,28.0,0.0,100.0,1193,515.8,1,1,1,M,West Midlands Region,HE Qualification,40-50%,0-35,60,N,Distinction,2,1
EEE,2013J,579499,-109.0,182.0,30709,33,,0.0,0.0,5,515.8,0,0,0,M,South West Region,Lower Than A Level,30-40%,0-35,60,N,Withdrawn,0,1
EEE,2013J,579604,-109.0,,30709,33,,0.0,0.0,0,515.8,0,0,0,M,North Western Region,Lower Than A Level,70-80%,0-35,30,N,Fail,1,1
EEE,2013J,579723,-81.0,,30709,33,32.0,0.0,85.0,722,515.8,1,1,1,M,South East Region,Lower Than A Level,90-100%,35-55,60,N,Pass,2,1
EEE,2013J,580372,-132.0,,30709,33,33.0,0.0,72.0,202,515.8,1,0,1,M,Yorkshire Region,HE Qualification,70-80%,0-35,60,N,Fail,1,1
EEE,2013J,580689,-80.0,234.0,30709,33,32.0,0.0,72.0,385,515.8,1,0,1,M,Scotland,HE Qualification,20-30%,35-55,90,Y,Withdrawn,0,1
EEE,2013J,580719,-44.0,,30709,33,36.0,0.0,98.0,440,515.8,1,0,1,F,Scotland,HE Qualification,80-90%,35-55,60,N,Distinction,2,1
EEE,2013J,580774,-15.0,,30709,33,32.0,0.0,85.0,284,515.8,1,0,1,M,Wales,Lower Than A Level,50-60%,0-35,120,N,Fail,1,1
EEE,2013J,580970,-30.0,,30709,33,33.0,0.0,89.0,341,515.8,1,0,1,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,60,N,Pass,2,1
EEE,2013J,581011,-148.0,110.0,30709,33,32.0,0.0,85.0,698,515.8,1,1,1,M,West Midlands Region,Lower Than A Level,80-90%,0-35,30,N,Withdrawn,0,1
EEE,2013J,581123,-144.0,,30709,33,32.0,0.0,87.0,324,515.8,1,0,1,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,150,N,Pass,2,1
EEE,2013J,581179,-29.0,,30709,33,34.0,0.0,88.0,622,515.8,1,1,1,M,South East Region,Lower Than A Level,30-40%,0-35,30,N,Pass,2,1
EEE,2013J,581234,-143.0,,30709,33,31.0,0.0,90.0,575,515.8,1,1,1,M,North Western Region,A Level or Equivalent,50-60%,0-35,60,N,Pass,2,1
EEE,2013J,581340,-22.0,,30709,33,30.0,0.0,88.0,468,515.8,1,0,1,M,Scotland,HE Qualification,90-100%,0-35,60,N,Distinction,2,1
EEE,2013J,581438,-86.0,,30709,33,32.0,0.0,87.0,437,515.8,1,0,1,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,60,N,Distinction,2,1
EEE,2013J,581439,-149.0,,30709,33,39.0,0.0,83.0,75,515.8,1,0,1,M,West Midlands Region,HE Qualification,70-80%,0-35,60,N,Fail,1,1
EEE,2013J,581533,-32.0,,30709,33,32.0,0.0,96.0,324,515.8,1,0,1,M,South West Region,A Level or Equivalent,60-70%,0-35,60,N,Pass,2,1
EEE,2013J,581708,-16.0,,30709,33,33.0,0.0,65.0,216,515.8,0,0,0,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,30,N,Pass,2,1
EEE,2013J,581716,-31.0,,30709,33,19.0,0.0,83.0,370,515.8,1,0,1,F,Ireland,Lower Than A Level,0-10%,0-35,180,N,Pass,2,1
EEE,2013J,581744,-95.0,,30709,33,33.0,0.0,93.0,346,515.8,1,0,1,M,South East Region,Lower Than A Level,60-70%,0-35,60,N,Pass,2,1
EEE,2013J,581914,-71.0,,30709,33,32.0,0.0,69.0,295,515.8,0,0,0,M,Scotland,HE Qualification,0-10%,0-35,90,N,Pass,2,1
EEE,2013J,582087,-101.0,,30709,33,31.0,0.0,89.0,735,515.8,1,1,1,M,Scotland,Lower Than A Level,40-50%,0-35,90,N,Pass,2,1
EEE,2013J,582514,-144.0,,30709,33,33.0,0.0,72.0,321,515.8,1,0,1,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,60,N,Pass,2,1
EEE,2013J,582723,-65.0,,30709,33,33.0,0.0,90.0,911,515.8,1,1,1,M,North Region,Lower Than A Level,10-20,35-55,60,N,Pass,2,1
EEE,2013J,582768,-50.0,,30709,33,33.0,0.0,58.0,43,515.8,0,0,0,M,Ireland,A Level or Equivalent,90-100%,0-35,90,Y,Fail,1,1
EEE,2013J,582827,-36.0,,30709,33,34.0,0.0,77.0,490,515.8,1,0,1,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,60,N,Pass,2,1
EEE,2013J,582913,-32.0,,30709,33,24.0,0.0,93.0,348,515.8,1,0,1,M,East Anglian Region,Lower Than A Level,80-90%,0-35,60,N,Distinction,2,1
EEE,2013J,582983,-135.0,48.0,30709,33,,0.0,0.0,8,515.8,0,0,0,M,North Western Region,A Level or Equivalent,70-80%,0-35,60,N,Withdrawn,0,1
EEE,2013J,583032,-36.0,,30709,33,30.0,0.0,95.0,553,515.8,1,1,1,M,Scotland,HE Qualification,50-60%,0-35,60,N,Distinction,2,1
EEE,2013J,583052,-95.0,,30709,33,32.0,0.0,93.0,629,515.8,1,1,1,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,60,N,Pass,2,1
EEE,2013J,583186,-128.0,,30709,33,29.0,0.0,63.0,212,515.8,0,0,0,M,North Western Region,Lower Than A Level,20-30%,0-35,90,N,Fail,1,1
EEE,2013J,583192,-63.0,,30709,33,31.0,0.0,69.0,427,515.8,0,0,0,F,Scotland,HE Qualification,90-100%,0-35,75,N,Pass,2,1
EEE,2013J,583238,-45.0,,30709,33,31.0,0.0,83.0,529,515.8,1,1,1,M,East Anglian Region,Lower Than A Level,70-80%,0-35,60,N,Distinction,2,1
EEE,2013J,583714,-53.0,,30709,33,32.0,0.0,98.0,656,515.8,1,1,1,M,South West Region,A Level or Equivalent,60-70%,0-35,90,N,Pass,2,1
EEE,2013J,583833,-57.0,158.0,30709,33,,0.0,0.0,25,515.8,0,0,0,M,Scotland,Lower Than A Level,60-70%,0-35,60,N,Withdrawn,0,1
EEE,2013J,583839,-138.0,,30709,33,31.0,0.0,90.0,468,515.8,1,0,1,M,Scotland,Lower Than A Level,60-70%,35-55,60,N,Fail,1,1
EEE,2013J,583855,-46.0,,30709,33,33.0,0.0,81.0,443,515.8,1,0,1,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,30,N,Pass,2,1
EEE,2013J,583933,-25.0,,30709,33,33.0,0.0,75.0,322,515.8,1,0,1,M,Scotland,Lower Than A Level,30-40%,35-55,75,N,Fail,1,1
EEE,2013J,584191,-32.0,,30709,33,31.0,0.0,98.0,1121,515.8,1,1,1,M,East Midlands Region,HE Qualification,70-80%,0-35,60,N,Pass,2,1
EEE,2013J,584386,-46.0,,30709,33,32.0,0.0,83.0,401,515.8,1,0,1,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,30,N,Pass,2,1
EEE,2013J,584414,-35.0,,30709,33,32.0,0.0,86.0,540,515.8,1,1,1,M,Wales,A Level or Equivalent,50-60%,35-55,60,N,Pass,2,1
EEE,2013J,584443,-85.0,,30709,33,33.0,0.0,93.0,917,515.8,1,1,1,F,Scotland,Lower Than A Level,70-80%,0-35,90,Y,Distinction,2,1
EEE,2013J,584553,-1.0,,30709,33,33.0,0.0,94.0,509,515.8,1,0,1,M,North Western Region,A Level or Equivalent,50-60%,0-35,30,N,Pass,2,1
EEE,2013J,584567,-138.0,,30709,33,33.0,0.0,56.0,293,515.8,0,0,0,M,South Region,Lower Than A Level,90-100%,0-35,60,N,Fail,1,1
EEE,2013J,584913,-128.0,61.0,30709,33,,0.0,0.0,181,515.8,0,0,0,M,North Western Region,A Level or Equivalent,0-10%,0-35,60,N,Withdrawn,0,1
EEE,2013J,584923,-81.0,65.0,30709,33,30.0,0.0,92.0,235,515.8,1,0,1,M,West Midlands Region,HE Qualification,50-60%,0-35,60,N,Withdrawn,0,1
EEE,2013J,585011,-63.0,,30709,33,31.0,0.0,97.0,311,515.8,1,0,1,M,Scotland,HE Qualification,80-90%,0-35,120,N,Pass,2,1
